price,carat,table,cut,color,clarity,size
5542,1.01,61.0,3,7,3,162.79490500000003
7775,1.5,60.0,3,3,2,237.57843199999996
988,0.39,55.0,5,5,6,64.966914
1007,0.41,57.0,5,7,4,67.17400199999999
605,0.3,57.0,5,4,5,49.756364
5669,1.2,58.0,4,3,3,191.00928
625,0.41,54.0,5,6,2,67.91423999999999
866,0.38,56.0,5,6,4,62.647144000000004
1619,0.51,57.0,5,7,3,82.80857200000001
2624,0.73,60.0,3,5,2,117.5689
955,0.33,57.0,5,5,7,54.45660000000001
7370,1.52,58.0,2,1,4,242.98019200000002
6586,1.05,57.0,3,6,4,173.264952
18795,2.0,59.0,4,2,5,320.144766
7108,1.13,59.0,5,3,6,190.31282399999998
1813,0.53,56.0,5,6,4,87.634284
458,0.23,52.0,2,5,7,38.994279999999996
599,0.3,56.0,1,5,3,49.90562499999999
2618,0.72,58.0,3,6,3,115.66297599999999
3575,1.0,59.0,1,6,2,160.13592
5051,1.01,57.0,5,7,2,160.20252000000002
982,0.4,59.0,4,7,4,65.96836400000001
5430,1.21,58.0,4,4,2,200.74032
15688,1.51,53.0,5,5,4,247.083672
904,0.41,60.0,4,6,3,66.61216800000001
2834,0.9,54.0,3,1,3,147.74682
1193,0.53,60.0,4,3,3,86.812092
1865,0.5,53.5,5,4,7,82.611468
18709,2.0,59.0,3,6,3,325.31184400000006
959,0.35,57.0,5,4,8,59.036121
665,0.3,55.0,5,3,7,49.783680000000004
7277,1.19,59.0,4,3,5,192.840074
2475,0.7,59.0,4,6,2,114.246096
702,0.32,55.0,5,6,4,52.852527
7414,1.32,57.0,5,4,3,214.97917499999997
6343,1.22,57.0,5,6,2,199.364112
713,0.32,57.0,5,7,4,54.06055200000001
17761,1.87,60.0,5,3,5,306.680976
720,0.32,58.0,4,4,4,52.49134800000001
5812,1.01,58.0,3,7,3,158.714622
504,0.32,57.0,5,1,4,51.94329600000001
9467,1.51,60.0,4,2,5,242.46768000000003
1009,0.39,57.0,4,3,5,62.67456
1052,0.33,56.0,5,6,7,55.06985
561,0.32,59.0,4,2,6,52.23856000000001
4633,1.08,55.0,5,1,3,174.87894600000004
5882,1.01,59.0,4,6,4,167.65355399999999
1817,0.57,55.0,3,4,5,95.46374399999999
8637,1.02,57.0,5,5,5,167.60035600000003
10283,1.01,56.0,5,6,6,166.18618500000002
5839,1.01,56.0,3,4,4,163.72224
982,0.4,59.0,4,7,4,65.22096
4620,1.1,56.0,5,3,2,180.87867000000003
2241,0.63,57.0,3,4,5,104.86639000000001
2753,0.76,62.0,4,2,5,121.06984499999999
4641,1.01,58.0,2,4,3,158.81746800000002
6606,1.01,58.0,4,6,4,165.27616000000003
844,0.3,55.0,5,6,4,49.68352499999999
2274,0.54,57.0,5,4,5,89.04128
2030,0.55,60.0,4,6,4,88.5521
15433,2.3,57.0,5,4,2,370.41004000000004
4435,1.02,58.0,4,4,3,167.75942400000002
447,0.31,53.7,5,2,4,52.300160000000005
5224,1.27,59.0,3,1,3,208.73318399999997
574,0.3,59.0,4,4,3,47.952264
4381,0.9,57.0,3,3,4,143.727045
791,0.41,58.0,3,7,3,66.30525
601,0.3,53.7,5,5,4,50.014964
6905,1.52,58.0,1,2,2,241.908988
2352,0.74,58.0,3,2,3,120.58675199999999
5027,1.05,56.0,5,3,3,169.79057999999998
1056,0.37,54.0,5,4,8,61.257279999999994
684,0.3,55.0,2,3,7,50.828778
9478,1.24,57.0,5,5,4,199.99947500000002
724,0.34,60.0,3,5,6,56.680992
844,0.3,56.0,5,4,8,50.259370000000004
3599,1.02,56.0,3,1,2,165.36636000000001
1014,0.32,56.0,5,7,6,52.61174100000001
2050,0.67,57.0,4,4,4,110.32548
2569,0.7,62.0,3,6,3,113.52572
1678,0.53,59.0,3,6,4,86.727267
2695,0.7,62.0,3,6,5,111.32231999999998
7063,1.05,58.0,4,4,5,168.7392
4246,0.9,59.0,4,3,4,147.891744
7324,1.02,57.0,5,4,5,166.79520000000002
2155,0.7,58.0,4,3,3,113.56048000000001
5111,1.03,59.0,5,4,3,171.71352000000002
911,0.39,54.0,5,3,6,64.91452000000001
1858,0.5,57.0,5,4,6,81.41913000000001
9104,1.51,56.1,5,4,2,248.06234700000002
6543,1.27,55.0,5,6,4,209.671156
10947,1.53,57.0,5,4,3,255.25434399999997
3112,0.91,58.0,3,1,4,150.62894
780,0.35,56.0,5,7,3,58.09384
4077,1.04,56.0,5,3,2,172.40494399999997
4184,0.65,56.0,5,6,8,105.88463999999999
1323,0.4,56.0,5,7,6,65.41342200000001
943,0.43,57.0,3,4,5,71.403184
1694,0.52,56.0,5,6,4,85.92584
4639,1.09,59.0,3,2,3,175.1412
1957,0.54,56.0,5,4,5,89.64172800000001
1939,0.9,63.0,2,3,1,147.40670999999998
10076,1.73,57.0,5,1,4,278.70719999999994
12833,1.7,58.0,3,3,4,269.172288
5557,1.05,60.0,4,5,3,173.35447200000002
765,0.34,55.0,3,6,3,56.671882000000004
936,0.3,57.0,5,6,5,49.526540000000004
3471,0.8,60.0,3,5,4,126.96979200000001
2555,0.74,57.0,5,5,2,121.90415999999999
1041,0.37,56.0,5,5,5,60.831255000000006
3605,0.9,64.0,3,2,4,142.46733
2348,0.7,55.0,4,5,3,112.917
1094,0.52,54.0,5,2,3,85.69728000000002
1214,0.56,55.0,5,3,3,93.28926599999998
1240,0.33,56.0,5,5,8,54.992622000000004
1709,0.55,56.0,5,5,4,91.69848
1419,0.41,54.0,5,6,8,67.857075
6710,1.21,58.0,4,3,4,193.281528
2105,0.6,60.0,4,4,6,100.73249999999999
3880,0.82,54.0,5,4,5,134.365284
2256,0.71,63.0,3,6,2,115.61852400000001
2932,0.7,57.0,4,5,6,116.24418
1080,0.32,57.0,5,6,6,52.58484000000001
10302,1.46,56.0,5,4,4,236.39616
604,0.32,57.0,5,5,3,54.147155000000005
686,0.34,57.0,5,5,4,55.23840000000001
630,0.35,57.0,4,2,4,57.8934
2958,0.79,57.0,5,2,5,128.75068800000003
11815,1.54,59.0,4,4,4,248.22336
3011,0.73,55.0,3,4,5,123.430251
1000,0.5,57.0,4,4,2,79.286256
1111,0.52,55.0,3,3,3,85.06982400000001
1053,0.4,54.0,5,2,8,65.66464
1722,0.52,56.0,5,4,5,86.52672
698,0.31,55.0,5,3,5,51.161548
660,0.31,55.0,5,6,3,52.03359000000001
463,0.33,56.0,5,2,4,53.48117499999999
904,0.41,57.0,5,5,3,67.6848
1245,0.42,55.0,5,4,7,69.06143999999999
4250,1.03,62.0,2,6,2,162.12924
1163,0.4,56.0,5,5,6,65.99976000000001
3709,0.9,58.0,3,2,4,142.380154
6133,1.04,57.0,5,3,4,168.95936200000003
7260,1.23,55.0,5,3,4,198.25612499999997
11351,1.71,58.0,4,4,2,278.068224
2562,0.81,57.0,3,3,3,135.802128
3017,0.71,60.0,3,5,5,113.23961999999999
1056,0.43,58.0,4,2,8,70.004088
554,0.26,60.0,3,7,6,41.08846499999999
1009,0.5,57.0,2,4,2,79.748724
3045,0.71,56.0,3,7,4,115.37883000000001
405,0.3,56.0,5,4,2,50.721
3888,1.01,57.0,3,2,3,167.065479
16570,1.57,57.0,5,6,4,254.014992
17407,2.64,55.0,5,3,2,432.82540800000004
734,0.31,55.0,3,7,4,50.7384
8854,1.3,58.0,4,4,4,208.662912
6797,1.02,58.0,2,7,5,157.808864
17534,2.0,56.0,5,5,2,319.268988
878,0.3,57.0,2,4,6,49.82496
14234,1.5,58.0,4,4,5,241.33799999999997
743,0.33,57.0,5,4,4,55.497285000000005
11230,1.53,57.0,5,4,3,249.85037999999997
675,0.3,58.0,4,6,3,48.894439999999996
1314,0.54,59.0,3,5,3,87.86315999999998
775,0.34,56.0,5,4,6,55.39402799999999
732,0.31,55.0,5,7,3,51.278891
1050,0.4,56.0,5,7,4,64.75322700000001
1580,0.56,57.0,3,4,4,91.1988
4270,1.01,54.0,3,5,2,166.55662799999996
7467,1.04,56.0,5,4,5,170.36759999999995
1724,0.54,56.0,5,4,5,88.790904
18125,2.14,58.0,3,6,2,348.534696
620,0.27,58.0,3,6,6,43.677414
12183,1.52,56.0,5,5,3,248.085318
2096,0.71,57.0,2,3,3,114.80389199999998
8261,1.31,57.0,5,3,4,215.59121999999994
942,0.31,54.0,5,7,4,50.317525999999994
2106,0.7,57.0,3,3,3,113.58544599999999
1052,0.33,58.0,4,6,7,54.593011999999995
8501,1.32,56.0,5,2,7,216.54561600000002
790,0.39,58.0,3,1,5,62.401968000000004
3903,0.72,58.0,3,6,7,117.52252499999999
13578,1.62,58.0,4,4,4,264.301128
15708,1.5,60.0,4,5,5,240.41163
8509,1.23,57.0,5,3,6,202.0467
959,0.4,56.0,3,6,5,64.887315
1690,0.58,56.0,5,4,3,94.98389999999999
8900,1.72,57.0,5,1,3,276.670008
605,0.3,60.0,3,4,5,49.16082599999999
3274,0.9,58.0,3,2,3,146.365974
4702,1.14,59.0,4,3,2,189.20795999999999
9521,1.02,56.3,5,5,6,167.73091200000002
3781,0.91,57.0,4,7,2,147.03457999999998
1769,0.53,57.0,5,6,3,86.81527200000001
8220,2.33,58.0,4,3,1,386.06284800000003
491,0.3,56.0,5,3,4,50.059295999999996
2488,0.72,60.0,3,4,3,116.39520900000001
876,0.41,57.0,5,6,2,65.80376000000001
15339,2.03,61.0,2,2,3,319.4235719999999
10920,1.5,56.0,5,3,4,243.999216
3824,1.03,60.0,4,4,2,162.71176499999999
492,0.33,57.0,5,7,2,54.77772
1197,0.5,56.0,3,4,3,82.06308
8093,1.06,55.0,5,4,5,173.06067199999998
6254,1.35,56.0,4,1,4,221.66482400000004
1204,0.32,56.0,5,5,8,53.182395
6653,1.2,64.0,2,6,3,189.48988799999998
709,0.3,60.0,4,7,3,49.3812
2281,0.56,54.0,5,5,6,93.502866
2054,0.77,63.0,3,2,4,122.95536
758,0.32,56.0,5,7,4,52.061888
3318,0.9,56.0,2,5,2,148.707
844,0.38,57.0,5,5,3,63.49230000000001
2352,0.7,59.0,4,2,6,114.78895999999997
956,0.7,55.0,1,4,1,114.874956
5962,1.21,58.0,4,2,4,196.34507200000002
2258,0.71,56.0,2,4,4,113.70239999999998
1576,0.53,54.0,3,7,3,88.306458
1013,0.42,61.0,4,5,4,68.968064
552,0.3,59.0,3,2,7,48.74812800000001
610,0.33,58.0,4,3,3,54.065439999999995
2925,0.51,58.0,3,6,8,81.76768000000001
1586,0.54,55.0,5,2,3,89.95573799999998
1595,0.59,58.0,3,5,3,97.820415
4138,1.01,56.0,2,4,3,161.75214
1881,0.55,57.0,3,3,7,91.17684
3708,0.72,56.0,5,3,7,118.3166
1243,0.41,54.0,5,3,8,66.30643800000001
589,0.32,54.0,5,7,3,53.239725
895,0.3,59.0,4,4,8,48.74688
5898,1.16,54.0,5,7,2,192.21132
7666,1.05,59.0,3,6,5,176.50305
5702,1.0,56.0,3,4,4,160.611066
7349,1.21,59.0,5,5,3,194.7044
3027,0.83,54.0,5,3,4,137.88317999999998
9783,1.5,56.0,3,7,2,238.021056
1195,0.51,57.0,3,6,2,85.595037
15426,1.55,54.0,5,5,4,256.55203200000005
1014,0.34,56.0,5,6,7,54.85264800000001
13287,1.5,59.0,3,7,4,236.92348399999997
680,0.31,56.0,5,6,4,51.207660000000004
3734,0.9,61.0,3,4,3,140.650398
7740,1.11,57.0,5,5,4,181.85754999999997
8736,1.5,55.0,5,2,3,245.539245
789,0.31,53.0,5,4,7,51.75151499999998
720,0.32,60.0,4,4,4,51.46675200000001
663,0.31,58.0,4,5,3,50.574833
1027,0.35,54.0,3,5,8,58.97437
1656,0.51,58.0,4,4,5,82.872072
9892,1.5,61.0,2,4,3,233.619996
5378,1.03,57.0,5,5,3,171.771558
2670,0.8,59.0,3,3,3,132.80400000000003
4798,1.02,55.0,5,6,2,167.07264
7592,1.36,59.0,4,2,5,220.05313999999998
4273,1.0,58.0,2,2,3,165.89190399999998
589,0.32,55.0,5,2,7,52.53952
571,0.36,55.0,5,4,3,59.458476000000005
3774,0.9,61.0,2,4,3,142.588215
2131,0.59,57.0,5,4,6,97.414624
4306,1.01,58.0,3,3,3,161.24174
4876,1.01,59.0,5,3,3,162.25504800000002
1151,0.41,57.0,5,7,5,67.50602800000001
6157,1.36,59.0,4,1,4,230.25544000000002
17924,2.57,58.0,4,7,2,424.356768
4356,1.02,58.0,2,5,2,165.270672
1273,0.53,58.0,4,4,3,86.422842
3564,0.72,56.0,5,5,4,116.228112
5450,1.11,58.0,3,3,4,181.966662
947,0.36,57.0,5,3,8,59.23189999999999
7239,1.39,58.0,4,1,5,230.31624000000002
2452,0.71,56.0,5,7,2,117.90506400000002
2767,0.71,55.0,5,7,2,117.04089599999999
1327,0.5,66.0,1,4,5,80.424036
1446,0.5,56.0,5,3,3,82.350864
4260,1.01,57.0,3,7,2,165.318852
7848,1.51,55.0,2,1,5,238.55232000000004
1580,0.43,57.0,5,5,8,70.58323800000001
2076,0.61,60.0,2,5,5,97.394066
2553,0.74,60.0,4,6,2,125.03462400000002
3801,1.01,61.0,4,6,2,155.77185
10235,1.51,60.0,4,4,3,243.00057600000002
1322,0.53,60.0,3,5,3,85.11523199999999
5679,1.01,57.0,3,4,4,162.66432
2030,0.72,60.0,4,5,3,120.86777400000003
5732,1.09,54.0,5,3,4,180.59804
5412,1.5,57.0,5,2,1,245.254886
942,0.39,61.0,4,4,4,63.49315500000001
9641,1.1,56.0,5,5,6,181.24176
2499,0.7,53.0,5,3,3,116.02491599999999
4717,0.9,61.0,2,7,4,146.25112000000001
1061,0.41,56.0,4,4,4,68.302962
953,0.41,58.0,4,6,2,67.4016
11094,2.07,60.0,4,3,2,337.17256000000003
526,0.3,56.0,3,6,3,48.36031199999999
14341,2.02,59.0,4,2,2,331.211925
429,0.29,58.0,4,2,4,46.72458
3095,0.81,59.0,3,4,3,131.561794
734,0.31,55.0,5,7,4,51.678000000000004
8529,1.42,56.0,5,3,3,230.882604
11352,1.5,58.0,3,7,3,237.22870000000003
4514,1.0,56.0,4,3,4,163.239552
2715,0.8,54.0,3,6,2,133.41824999999997
1887,0.52,57.0,5,4,5,86.269264
2443,0.71,54.0,4,4,4,114.56701199999999
3994,0.91,60.0,2,5,3,144.29854999999998
1111,0.7,62.0,2,2,1,112.06617200000001
571,0.31,55.0,2,7,3,50.05888
802,0.31,55.0,5,5,4,51.253108
4890,0.9,59.0,4,3,7,142.697835
1720,0.52,57.0,5,7,3,85.098354
9336,1.76,63.0,3,3,3,280.757295
3807,0.61,65.0,2,5,2,94.420152
6449,1.01,58.0,5,4,4,162.198036
1115,0.41,55.0,5,5,6,67.772752
16472,2.17,59.0,4,7,2,357.015384
1786,0.55,57.0,3,4,5,90.98774999999999
15675,2.01,61.0,3,2,4,319.99549999999994
2373,0.61,55.0,5,6,4,100.05110000000002
1404,0.54,56.0,3,4,3,90.678006
6086,1.43,57.0,1,6,2,227.5182
12812,1.9,61.0,4,5,2,293.480272
1695,0.53,55.0,5,4,5,88.7922
1088,0.4,59.0,4,5,6,64.705536
883,0.4,62.0,2,5,5,63.98028
6013,1.18,55.0,5,3,3,193.848336
3619,0.88,56.0,5,5,2,144.009034
2745,0.7,55.0,5,6,3,115.69716199999999
847,0.42,58.0,4,4,4,68.142789
5555,1.01,57.0,5,4,3,163.88735999999997
912,0.32,57.0,5,5,7,52.398216
5569,1.3,59.0,4,1,3,213.71387
1206,0.4,57.0,5,5,7,65.4664
2650,0.8,57.0,2,4,3,126.22108800000001
6397,1.36,64.0,2,6,2,218.71548600000003
2122,0.8,57.0,5,3,2,126.10639800000001
3507,0.9,61.0,4,5,2,138.25284
2298,0.6,57.0,5,5,6,96.74049600000001
1035,0.4,58.0,4,3,5,64.805832
7102,1.03,57.0,3,7,4,167.075496
3824,1.14,57.0,5,5,1,184.56557
1257,0.38,57.0,5,7,6,61.839206
982,0.4,59.0,3,5,5,65.241036
752,0.24,56.0,5,6,7,39.690979999999996
1000,0.41,55.0,5,4,7,67.26118000000001
840,0.31,54.0,5,5,7,51.752328000000006
732,0.31,58.0,3,7,3,51.678
1363,0.53,58.0,2,5,3,86.822912
7741,1.72,57.0,2,1,2,275.21423999999996
1066,0.4,55.0,3,4,7,68.21157199999999
1409,0.5,59.0,4,5,3,78.562061
710,0.3,54.0,5,7,4,50.08511
4170,0.8,57.0,5,7,4,130.524
3429,0.73,56.0,5,6,4,120.84648
435,0.31,61.0,3,3,3,50.563142
1678,0.5,58.0,5,6,5,80.33255999999999
1219,0.52,55.0,4,3,3,85.06982400000001
956,0.51,62.0,4,5,2,80.48816999999998
3089,0.73,57.0,5,4,3,121.69684
6694,1.02,58.0,3,4,5,166.92480000000003
6183,1.0,59.0,2,5,4,160.01999999999998
2192,0.58,57.0,5,6,5,96.8247
3208,0.9,59.0,3,3,2,144.894
2300,0.71,55.0,1,4,3,113.44345999999999
5154,1.2,58.0,4,4,3,191.352
536,0.23,57.0,5,4,7,38.078964000000006
1883,0.57,57.0,3,6,5,92.555956
5713,1.01,57.0,3,5,3,162.238934
3733,1.01,55.0,5,2,2,163.36947000000004
15819,1.52,56.0,3,5,5,245.57199999999997
5794,1.22,57.0,4,5,2,192.556068
629,0.4,58.0,5,6,2,66.210648
1119,0.56,58.0,5,1,3,91.50669899999998
581,0.39,60.0,4,1,4,62.23932
3454,0.74,57.0,5,5,4,120.76724099999998
10455,1.36,56.0,5,4,5,220.013262
11385,1.5,55.0,5,6,3,247.00608
10082,1.16,57.0,5,4,8,187.57856
2934,0.71,54.0,5,7,2,118.23768599999998
4452,1.06,58.0,4,5,2,173.0157
576,0.32,59.0,4,2,4,51.515744999999995
1024,0.39,57.0,5,5,5,63.46273500000001
7096,1.2,61.0,2,6,3,187.37697500000002
1377,0.45,53.0,5,4,8,75.4974
1093,0.43,56.0,5,5,6,71.58900000000001
3493,0.72,58.0,3,7,4,115.90500600000001
583,0.31,55.0,5,4,5,51.44364
2381,0.71,57.0,4,5,3,114.96672000000001
2362,0.7,58.0,3,5,4,114.76608
1986,0.73,56.0,3,4,2,120.93804599999999
815,0.37,53.0,5,3,7,62.138304
5445,1.06,55.0,3,6,3,172.46526
702,0.32,56.0,5,6,4,52.82332
6908,1.04,58.0,4,5,4,172.26762
17469,2.08,58.0,5,3,3,336.40639200000004
906,0.35,57.0,5,5,4,57.38591999999999
6860,2.32,55.0,1,3,1,349.57026
516,0.31,56.0,2,5,3,51.01606
6139,1.4,57.0,5,1,3,225.460582
16287,2.01,62.0,4,3,3,324.831934
15852,2.24,57.0,5,2,2,362.28276000000005
3817,0.75,56.0,3,6,4,125.88712000000001
2083,0.7,59.0,5,2,3,116.1202
555,0.34,57.0,5,3,4,57.056450000000005
13157,1.51,57.0,5,6,4,249.40503900000002
2548,0.72,52.0,5,3,4,121.018752
7080,1.29,57.0,5,4,4,206.62696599999998
12454,2.04,61.0,4,3,3,324.39282
2012,0.52,56.0,5,4,6,85.92584
2215,0.71,61.0,4,4,3,111.29242799999999
633,0.38,58.0,4,2,4,60.59660600000001
698,0.31,59.0,2,3,5,49.6587
544,0.31,58.0,3,6,3,50.574833
3084,0.9,57.0,2,6,2,144.16857000000002
4070,1.03,62.0,4,6,2,164.91783
11574,1.54,61.0,4,4,3,250.651368
4732,1.0,64.0,2,3,5,154.64832
4013,1.04,60.0,4,5,2,163.992158
1429,0.52,54.0,5,7,3,85.46689199999999
889,0.38,57.0,5,5,4,61.75608
8299,1.52,60.0,4,2,3,246.509952
886,0.37,54.7,5,6,5,60.831255000000006
7240,1.53,57.0,5,4,2,252.49723200000003
4422,1.12,58.0,4,1,4,186.59399999999997
4638,1.01,60.0,4,3,2,164.182073
4550,0.91,66.0,1,6,4,140.281323
565,0.3,59.0,2,5,4,48.359475
14146,2.36,56.0,5,3,2,385.979088
1226,0.53,55.0,2,7,2,85.71977999999999
854,0.33,55.0,5,3,6,54.90054
1851,0.7,55.0,2,5,2,109.653696
503,0.28,56.0,5,2,5,46.65696000000001
14334,1.51,59.0,4,5,4,245.79509499999998
8669,1.2,53.0,5,5,4,195.99199199999998
3963,0.91,57.0,4,3,4,146.79511
730,0.32,56.0,5,4,6,53.500224
1179,0.49,60.0,4,5,3,81.41120000000001
5511,0.9,58.0,3,7,5,145.31958
491,0.34,57.0,5,5,3,56.349571999999995
12392,2.01,59.0,3,1,3,325.30403199999995
579,0.33,55.0,5,4,4,54.72799799999999
4116,1.0,60.0,4,6,2,159.576135
1787,0.51,55.0,5,7,4,83.099331
1815,0.55,60.0,4,7,3,86.29186200000001
689,0.34,59.0,4,3,4,56.63385
1272,0.34,57.0,5,7,7,56.716858
863,0.3,54.0,5,4,8,50.38821
507,0.31,56.0,5,3,4,52.270920000000004
4535,0.96,54.0,2,3,5,155.60760599999998
5424,1.07,59.0,4,3,4,173.65107199999994
719,0.41,59.0,4,4,3,66.52565000000001
3913,0.8,55.0,5,5,4,131.6796
906,0.35,54.0,5,5,4,58.22095999999999
6124,0.9,56.0,2,5,7,141.78063199999997
1175,0.52,59.0,3,3,3,86.48640000000002
2375,0.7,56.0,5,6,2,117.13099999999997
1008,0.4,58.0,3,4,7,64.34023400000001
2278,0.73,56.0,5,3,2,118.360528
1915,0.56,55.0,5,6,4,92.937894
942,0.31,55.0,5,3,7,52.00218399999999
2905,0.91,58.0,3,1,3,147.26556
5346,1.02,57.0,5,4,4,164.5968
6177,1.04,57.0,3,4,4,168.3799
4218,0.93,57.0,5,3,4,152.23067999999998
2175,0.53,57.0,3,5,6,86.8608
2673,0.7,59.0,4,6,4,112.54181600000001
995,0.34,54.0,5,3,7,55.346816000000004
2902,0.75,55.0,5,4,3,122.77872000000002
717,0.42,59.0,4,4,3,66.5874
957,0.37,58.0,4,5,4,59.10171999999999
10832,1.59,57.0,5,3,3,265.760055
5014,1.08,57.0,3,5,3,175.52248200000002
6300,1.25,58.0,4,2,4,202.26421800000003
581,0.3,59.0,3,3,6,49.47990599999999
450,0.3,56.0,5,3,3,49.482576
6659,1.02,57.0,3,5,4,163.77678200000003
904,0.41,56.0,5,6,3,67.26177
802,0.31,55.0,5,5,4,51.82416
2592,0.7,61.0,4,6,3,113.10441999999999
10035,1.23,59.0,3,5,5,199.7109
6048,1.5,60.0,4,1,2,238.97572
956,0.35,62.0,4,3,7,56.391971999999996
5831,1.17,62.0,4,3,3,194.21775000000002
743,0.33,58.0,4,4,4,53.905965
4582,1.03,55.0,5,4,2,168.638946
5864,1.01,56.0,4,4,4,163.62806999999998
1299,0.46,56.0,5,3,3,75.79249999999999
844,0.53,55.0,5,2,2,88.961328
1760,0.54,58.0,4,4,5,88.07505
2812,0.99,61.0,1,1,3,164.946432
4022,0.9,59.0,2,4,4,142.21784
7024,2.01,59.0,2,3,1,322.905528
499,0.23,56.0,3,6,7,37.886646000000006
1019,0.41,58.0,3,6,6,65.62751000000002
394,0.3,59.0,3,1,5,48.520863999999996
8124,1.0,60.0,4,7,5,159.01056
5239,1.0,55.0,5,5,3,163.783368
10501,1.7,60.0,4,2,3,277.127928
1659,0.43,58.0,4,7,7,70.77883800000001
12929,2.02,61.0,2,4,2,336.1684949999999
1403,0.57,58.0,3,5,3,93.257472
1247,0.57,57.0,5,3,3,93.0468
698,0.31,57.0,2,6,3,50.24292
896,0.42,56.0,5,4,3,69.142788
863,0.41,57.0,5,5,4,67.43385
12261,1.51,60.0,4,7,3,242.228316
4743,1.01,61.0,2,6,3,164.50383399999998
2832,0.91,61.0,3,2,2,147.08709
7519,1.51,65.0,2,7,2,244.383534
4194,1.01,59.0,5,1,3,164.94256800000002
515,0.31,59.0,5,3,4,51.41312000000001
2361,0.72,58.0,2,6,3,116.99333200000001
3420,0.72,59.0,3,5,6,116.26005000000002
3519,0.9,56.0,2,5,2,146.747808
756,0.32,56.0,2,7,3,52.174335
1210,0.52,56.0,5,4,2,85.03488
17473,2.18,60.0,4,3,2,359.41990499999997
2648,0.7,59.0,5,3,5,114.48778399999999
1297,0.55,57.0,5,2,5,88.82685000000001
12987,2.0,58.0,4,6,2,322.01628
3215,0.92,57.0,5,1,4,150.320606
11869,1.55,56.0,5,2,7,251.003232
3179,1.5,62.0,2,4,1,239.675436
2164,0.57,55.0,5,6,5,94.80734999999999
1406,0.51,56.0,5,5,3,84.89386800000001
1764,0.7,58.0,4,1,6,116.72010000000002
1389,0.52,59.0,3,6,3,85.16864000000001
1356,0.51,54.0,5,6,3,84.99663000000001
14372,1.5,58.0,4,5,4,242.98444800000001
573,0.31,57.0,2,3,3,51.440400000000004
4666,1.01,59.0,4,6,2,162.15519600000002
6484,1.31,57.0,5,3,2,211.4448
5311,1.24,59.0,4,7,2,204.800904
14220,1.55,55.0,5,5,3,255.520314
3488,0.77,61.0,3,6,5,125.74504800000003
2056,0.51,55.0,3,6,6,84.87168
9492,1.0,57.0,3,5,7,161.791605
4023,1.01,56.0,3,3,2,162.52731
6512,3.0,55.0,3,3,1,484.63960999999995
2543,0.71,57.0,3,4,4,114.43898700000001
11560,1.51,59.0,3,5,3,243.732944
11531,1.31,56.0,5,4,6,218.98900800000004
707,0.31,58.0,4,4,6,51.92535899999999
2993,0.72,59.0,5,7,3,117.93024
2226,0.71,61.0,5,1,6,116.059392
2874,0.7,62.0,4,5,5,112.01992200000001
972,0.32,56.0,5,7,4,53.286697999999994
900,0.32,56.0,5,6,4,51.8694
7175,1.15,60.0,3,4,4,187.272
956,0.3,57.0,5,6,7,50.290785
7847,1.73,60.0,2,1,3,272.52000000000004
15847,1.74,56.0,5,6,3,283.627396
675,0.3,60.0,4,3,5,48.088755000000006
3199,0.7,56.0,5,5,5,113.085315
4821,1.01,57.0,5,3,4,161.3408
4108,0.91,57.0,3,5,3,149.720625
1661,0.51,57.0,5,5,4,83.91307
683,0.41,58.0,4,7,2,66.83874000000002
2345,0.71,60.0,4,5,3,114.39071399999999
1687,0.54,60.0,4,6,4,90.15804
653,0.42,57.0,2,7,2,68.199075
1433,0.5,58.0,2,5,4,81.1232
3508,0.9,59.0,1,6,3,144.70552800000002
2833,0.61,55.0,5,5,6,100.64842000000002
10214,1.52,59.0,4,6,2,243.217463
491,0.35,56.0,5,6,2,57.712199999999996
2631,0.75,58.0,4,4,3,121.830676
1865,0.58,54.0,5,5,5,94.739151
756,0.32,60.0,4,7,3,52.943373
811,0.41,54.0,5,4,4,68.05572799999999
1207,0.43,58.0,4,4,7,70.53951500000001
12829,1.51,58.0,1,6,4,231.73179199999998
9656,1.21,61.0,3,5,5,194.519241
4298,1.01,56.0,3,5,2,162.45266399999997
2371,0.73,58.0,4,2,5,120.80401299999998
522,0.29,58.0,3,4,7,46.258857000000006
5154,1.0,62.0,4,4,3,147.60806399999998
1682,0.51,57.0,5,6,3,83.32161600000002
2717,0.75,65.0,2,6,4,118.07639999999999
579,0.33,59.0,4,2,6,52.86708000000001
6727,1.21,55.0,5,3,3,197.90139600000003
1076,0.41,56.0,4,5,5,66.904974
1100,0.51,55.0,5,5,2,85.551326
871,0.31,56.0,5,4,8,51.278891
5683,1.02,55.0,5,3,4,166.6672
10619,1.03,56.3,5,5,7,168.0159
983,0.38,56.0,5,4,4,61.73798399999999
5645,1.5,58.0,1,3,1,223.77513599999997
2502,0.8,58.0,3,3,2,127.18176799999999
1431,0.41,55.0,5,6,7,67.92912000000001
776,0.3,57.0,5,3,6,49.154688
7465,1.01,58.0,4,5,5,163.5816
5880,1.0,55.0,5,6,3,164.649795
526,0.3,55.0,3,4,4,50.107628999999996
5746,1.21,62.0,4,5,2,196.627648
5257,1.02,58.0,4,7,2,168.77699199999998
880,0.34,57.0,5,5,4,56.09000699999999
526,0.3,57.0,5,6,3,49.597119
2006,0.71,58.0,4,3,3,116.04797099999999
606,0.37,56.0,5,6,3,60.7476
12155,1.63,55.0,5,3,4,268.479891
1436,0.5,56.0,2,7,3,83.02553499999999
